event	time	athlete	year	gender
rasos200	20.34	HarlanDAVIS	1988	M
rasos200	20.34	RobertoHERNÁNDEZ	1990	M
rasos200	20.34	MarcelCARTER	1993	M
rasos200	20.34	DavidOAKS	1993	M
rasos200	20.34	NeilDESILVA	1996	M
rasos200	20.34	GentryBRADLEY	1996	M
rasos200	20.34	LeonardSCOTT	2001	M
rasos200	20.34	ChristopherLAMBERT	2003	M
rasos200	20.34	DameinWHITE	2009	M
rasos200	20.34	RubinWILLIAMS	2009	M
rasos200	20.34	RichardKILTY	2013	M
rasos200	20.34	BrijeshLAWRENCE	2014	M
rasos200	20.34	TimothyFAUST	2015	M
rasos200	20.34	ArmanGenoHALL	2016	M
rasos200	20.34	JorgeHenriqueDACOSTAVIDES	2018	M
rasos200	20.34	TyquendoTRACEY	2021	M
rasos200	20.35	LennoxMILLER	1967	M
rasos200	20.35	EfremCOLEY	1980	M
rasos200	20.35	RodBARKSDALE	1984	M
rasos200	20.35	EugeneMCNEILL	1988	M
rasos200	20.35	DevlonDUNN	1991	M
rasos200	20.35	AleksandrPORKHOMOVSKIY	1994	M
rasos200	20.35	TodLONG	1996	M
rasos200	20.35	DouglasWALKER	1998	M
rasos200	20.35	MarcusLAGRANGE	2000	M
rasos200	20.35	LeoBOOKMAN	2005	M
rasos200	20.35	OtisMCDANIEL	2006	M
rasos200	20.35	NaokiTSUKAHARA	2006	M
rasos200	20.35	PatrickJOHNSON	2006	M
rasos200	20.35	DerrickATKINS	2009	M
rasos200	20.35	AkiyukiHASHIMOTO	2013	M
rasos200	20.35	KenzoCOTTON	2016	M
rasos200	20.35	ChadWALKER	2017	M
rasos200	20.35	ChristopherTAYLOR	2018	M
rasos200	20.35	OwenANSAH	2021	M
rasos200	20.36	DwightWILLIAMS	1984	M
rasos200	20.36	ToddBENNETT	1984	M
rasos200	20.36	AleksandrSOKOLOV	1991	M
rasos200	20.36	BryanHOWARD	1999	M
rasos200	20.36	AlexiosALEXOPOULOS	1999	M
rasos200	20.36	PatrickVANBALKOM	1999	M
rasos200	20.36	SebastianERNST	2004	M
rasos200	20.36	SethAMOO	2005	M
rasos200	20.36	CarlosMOORE	2008	M
rasos200	20.36	ThomasHUNTER	2009	M
rasos200	20.36	AmrIbrahimMostafaSEOUD	2010	M
rasos200	20.36	KindBUTLER	2012	M
rasos200	20.36	MositoLEHATA	2014	M
rasos200	20.36	DiegoMARANI	2014	M
rasos200	20.36	BurkheartELLISJR	2016	M
rasos200	20.36	MarcusPARKER	2018	M
rasos200	20.36	NigelELLIS	2018	M
rasos200	20.36	NoahWILLIAMS	2021	M
rasos200	20.36	TerranceJONES	2021	M
rasos200	20.37	LarryBURTON	1972	M
rasos200	20.37	EugenRAY	1977	M
rasos200	20.37	RenaldoNEHEMIAH	1979	M
rasos200	20.37	JürgenEVERS	1983	M
rasos200	20.37	DonaldBLY	1984	M
rasos200	20.37	GlenroyGILBERT	1993	M
rasos200	20.37	CarlosGATS	1998	M
rasos200	20.37	ProdromosKATSANTONIS	1998	M
rasos200	20.37	KevinBRAUNSKILL	1998	M
rasos200	20.37	MarcusBRUNSON	2001	M
rasos200	20.37	DaBryanBLANTON	2001	M
rasos200	20.37	TillHELMKE	2007	M
rasos200	20.37	JordanBOASE	2008	M
rasos200	20.37	TrellKIMMONS	2009	M
rasos200	20.37	TobySANDEMAN	2009	M
rasos200	20.37	BenYoussefMEITÉ	2009	M
rasos200	20.37	JevaughnMINZIE	2014	M
rasos200	20.37	ThomasSOMERS	2014	M
rasos200	20.37	DJZAHN	2015	M
rasos200	20.37	SolomonBOCKARIE	2016	M
rasos200	20.37	JosephMILLAR	2017	M
rasos200	20.37	ChrisJEFFERSON	2018	M
rasos200	20.37	TarsisOROGOT	2021	M
rasos200	20.38	MarkLUTZ	1973	M
rasos200	20.38	PascalBARRÉ	1979	M
rasos200	20.38	EricBROWN	1981	M
rasos200	20.38	RalfLÜBKE	1985	M
rasos200	20.38	PierfrancescoPAVONI	1987	M
rasos200	20.38	RodTOLBERT	1992	M
rasos200	20.38	AntonioPETTIGREW	1994	M
rasos200	20.38	CorneliusCAVITT	1996	M
rasos200	20.38	GeorgiosPANAGIOTOPOULOS	1997	M
rasos200	20.38	MiltonMALLARD	1999	M
rasos200	20.38	MarcoTORRIERI	2001	M
rasos200	20.38	AndrewHINDS	2009	M
rasos200	20.38	JeffreyLAWALBALOGUN	2009	M
rasos200	20.38	MartialMBANDJOCK	2010	M
rasos200	20.38	KemarleyBROWN	2014	M
rasos200	20.38	JakAliHARVEY	2015	M
rasos200	20.38	NickGRAY	2017	M
rasos200	20.38	GavinSMELLIE	2017	M
rasos200	20.39	MichaelFRAY	1968	M
rasos200	20.39	MarshallDILL	1971	M
rasos200	20.39	HarveyGLANCE	1979	M
rasos200	20.39	DonCOLEMAN	1979	M
rasos200	20.39	CliffWILEY	1979	M
rasos200	20.39	BernhardHOFF	1980	M
rasos200	20.39	RonnieTAYLOR	1982	M
rasos200	20.39	TerronWRIGHT	1982	M
rasos200	20.39	PeterNGOBENI	1985	M
rasos200	20.39	AbdullahTETENGI	1990	M
rasos200	20.39	PatJOHNSON	1995	M
rasos200	20.39	NobuharuASAHARA	1997	M
rasos200	20.39	BobbyCRUSE	1999	M
rasos200	20.39	CornéDUPLESSIS	2001	M
rasos200	20.39	DavidNEVILLE	2004	M
rasos200	20.39	VicenteLENILSONDELIMA	2004	M
rasos200	20.39	PhillipFRANCIS	2006	M
rasos200	20.39	ChrisDYKES	2008	M
rasos200	20.39	GregNIXON	2009	M
rasos200	20.39	TranHOWELL	2011	M
rasos200	20.39	EdinoSTEELE	2013	M
rasos200	20.39	RennyQUOW	2014	M
rasos200	20.39	CameronECHOLSLUPER	2015	M
rasos200	20.39	DevinJENKINS	2016	M
rasos200	20.39	ChijinduUJAH	2017	M
rasos200	20.39	MaxwellWILLIS	2017	M
rasos200	20.39	KenroyANDERSON	2017	M
rasos200	20.39	JonathanQUARCOO	2017	M
rasos200	20.39	EricHARRISON	2018	M
rasos200	20.39	AkanniHISLOP	2018	M
rasos200	20.39	GeBIE	2018	M
rasos200	20.39	TangXINGQIANG	2021	M
rasos200	20.39	SinesiphoDAMBILE	2021	M
rasos200	20.4	StefanoTILLI	1984	M
rasos200	20.4	SlipWATKINS	1989	M
rasos200	20.4	HenryNEAL	1992	M
rasos200	20.4	SidneiTellesDESOUZA	1992	M
rasos200	20.4	EdwardHERVEY	1995	M
rasos200	20.4	TerryBOWEN	1996	M
rasos200	20.4	SergiyOSOVICH	1996	M
rasos200	20.4	ErickLWILSON	2003	M
rasos200	20.4	LatonelWILLIAMS	2003	M
rasos200	20.4	LaShaunteEDWARDS	2004	M
rasos200	20.4	JuanPedroTOLEDO	2004	M
rasos200	20.4	GaryKIKAYA	2006	M
rasos200	20.4	CruzRolandoPALACIOS	2008	M
rasos200	20.4	EmmanuelCALLENDER	2009	M
rasos200	20.4	JoseACEVEDO	2011	M
rasos200	20.4	DiegoCAVALCANTI	2012	M
rasos200	20.4	DanielBAILEY	2014	M
rasos200	20.4	RobinEREWA	2016	M
rasos200	20.4	PaulDEDEWO	2017	M
rasos200	20.4	JoachimHendrikMAARTENS	2017	M
rasos200	20.4	BenBASSAW	2017	M
rasos200	20.4	TaegeonPARK	2018	M
rasos200	20.4	MarcusLAWLER	2018	M
rasos200	20.41	StanleyFLOYD	1981	M
rasos200	20.41	JeanJacquesBOUSSEMART	1984	M
rasos200	20.41	AleksandrYEVGENYEV	1984	M
rasos200	20.41	GregMOSES	1985	M
rasos200	20.41	AntonioMANNING	1985	M
rasos200	20.41	EllistonSTINSON	1985	M
rasos200	20.41	BenJOHNSON	1985	M
rasos200	20.41	JaekeunJANG	1985	M
rasos200	20.41	TonyALLEN	1987	M
rasos200	20.41	OlegFATUN	1987	M
rasos200	20.41	RaymondSTEWART	1988	M
rasos200	20.41	MarcusADAM	1992	M
rasos200	20.41	TalalMANSOUR	1994	M
rasos200	20.41	KevinWIDMER	1995	M
rasos200	20.41	AlvinHARRISON	1996	M
rasos200	20.41	SergejsINSHAKOVS	1996	M
rasos200	20.41	AnthuanMAYBANK	1996	M
rasos200	20.41	JeromeYOUNG	1998	M
rasos200	20.41	ByronLOGAN	1998	M
rasos200	20.41	ChristopheCHEVAL	1998	M
rasos200	20.41	DarrelBROWN	2001	M
rasos200	20.41	PierreBROWNE	2002	M
rasos200	20.41	FawziDahashALSHAMMARI	2003	M
rasos200	20.41	KyleFARMER	2004	M
rasos200	20.41	RobertHERING	2009	M
rasos200	20.41	NilsonAndreDEOLIVEIRA	2010	M
rasos200	20.41	KiraniJAMES	2011	M
rasos200	20.41	MichaelMASON	2011	M
rasos200	20.41	RyotaYAMAGATA	2013	M
rasos200	20.41	YoshihideKIRYU	2013	M
rasos200	20.41	MarkOtienoODHIAMBO	2017	M
rasos200	20.41	WinstonGEORGE	2017	M
rasos200	20.41	ThandoDLODLO	2018	M
rasos200	20.41	AmirJAMES	2018	M
rasos200	20.41	StuartDUTAMBY	2018	M
rasos200	20.42	HansJoachimZENK	1974	M
rasos200	20.42	AinsleyBENNETT	1979	M
rasos200	20.42	LeandroPENALVER	1982	M
rasos200	20.42	InnocentEGBUNIKE	1983	M
rasos200	20.42	ReggieMCCRAY	1988	M
rasos200	20.42	TerranceWARREN	1992	M
rasos200	20.42	ChrisSANDERS	1994	M
rasos200	20.42	MichaelPRICE	1996	M
rasos200	20.42	ErikWIJMEERSCH	1996	M
rasos200	20.42	ChaomingHAN	1996	M
rasos200	20.42	ChrisDONALDSON	1997	M
rasos200	20.42	DonovanBAILEY	1998	M
rasos200	20.42	AnthonyAMANTINE	1999	M
rasos200	20.42	DerrickBREW	1999	M
rasos200	20.42	SalemMubarakALYAMI	2002	M
rasos200	20.42	AlessandroCAVALLARO	2003	M
rasos200	20.42	WilliePERRY	2006	M
rasos200	20.42	HitoshiSAITO	2009	M
rasos200	20.42	LeighJULIUS	2010	M
rasos200	20.42	MarcSCHNEEBERGER	2010	M
rasos200	20.42	OshaneBAILEY	2016	M
rasos200	20.42	RamonGITTENS	2016	M
rasos200	20.42	RogerGURSKI	2017	M
rasos200	20.42	TerrellSMITH	2018	M
rasos200	20.43	DwayneSTROZIER	1976	M
rasos200	20.43	AltevirDEARAÚJO	1979	M
rasos200	20.43	MikeMCFARLANE	1982	M
rasos200	20.43	NorbertDOBELEIT	1987	M
rasos200	20.43	BrunoMARIEROSE	1991	M
rasos200	20.43	JosephGIKONYO	1991	M
rasos200	20.43	DavidDOLLÉ	1993	M
rasos200	20.43	DouglasTURNER	1996	M
rasos200	20.43	AdrianPATRICK	1997	M
rasos200	20.43	EricNKANSAH	1997	M
rasos200	20.43	AnninosMARKOULLIDES	1998	M
rasos200	20.43	StefanHOLZ	1999	M
rasos200	20.43	DarrylWOHLSEN	2000	M
rasos200	20.43	BobbyWILLIAMS	2003	M
rasos200	20.43	WesleyFELIX	2004	M
rasos200	20.43	AlexanderKOSENKOW	2009	M
rasos200	20.43	LeonBAPTISTE	2010	M
rasos200	20.43	MarekNIIT	2011	M
rasos200	20.43	JosephMORRIS	2015	M
rasos200	20.43	LeshonCOLLINS	2016	M
rasos200	20.43	RiakREESE	2017	M
rasos200	20.43	EdmondAMANING	2018	M
rasos200	20.43	RyanCLARK	2018	M
rasos200	20.43	RobinVANDERBEMDEN	2018	M
rasos200	20.44	LaverneSMITH	1976	M
rasos200	20.44	ErwinSKAMRAHL	1983	M
rasos200	20.44	LuisMORALES	1987	M
rasos200	20.44	DarrellROBINSON	1987	M
rasos200	20.44	RobertSTONE	1988	M
rasos200	20.44	WillieCALDWELL	1988	M
rasos200	20.44	JannieVILJOEN	1990	M
rasos200	20.44	AkiBRADLEY	1994	M
rasos200	20.44	ClausHIRSBRO	1996	M
rasos200	20.44	GiovanniPUGGIONI	1997	M
rasos200	20.44	RavenROGERS	1998	M
rasos200	20.44	RandallEVANS	2000	M
rasos200	20.44	RobertPARHAM	2002	M
rasos200	20.44	GennadiyCHERNOVOL	2002	M
rasos200	20.44	StanfordROUTT	2004	M
rasos200	20.44	DanielBATMAN	2005	M
rasos200	20.44	LeroyDIXON	2006	M
rasos200	20.44	KristofBEYENS	2007	M
rasos200	20.44	FredROSE	2010	M
rasos200	20.44	HoratioWILLIAMS	2011	M
rasos200	20.44	ThusoMPUANG	2012	M
rasos200	20.44	MasafumiNAOKI	2014	M
rasos200	20.44	EmmanuelMATADI	2016	M
rasos200	20.44	DavideMANENTI	2016	M
rasos200	20.44	TatendaTSUMBA	2016	M
rasos200	20.44	RoscoeENGEL	2018	M
rasos200	20.45	JasonROUSER	1991	M
rasos200	20.45	ChristophPÖSTINGER	1996	M
rasos200	20.45	MattSHIRVINGTON	1998	M
rasos200	20.45	SundayEMMANUEL	1998	M
rasos200	20.45	ClintonVENTER	2003	M
rasos200	20.45	AshhadAGYAPONG	2008	M
rasos200	20.45	AkheemGAUNTLETT	2012	M
rasos200	20.45	JamesALAKA	2012	M
rasos200	20.45	KeithRICKS	2012	M
rasos200	20.45	EnricoDEMONTE	2013	M
rasos200	20.45	KotaroTANIGUCHI	2014	M
rasos200	20.45	MichaelO'HARA	2014	M
rasos200	20.45	TegaODELE	2015	M
rasos200	20.45	AlexanderHARTMANN	2016	M
rasos200	20.45	AdamaJAMMEH	2016	M
rasos200	20.45	LeviAsherCADOGAN	2016	M
rasos200	20.45	EvertonCLARKE	2016	M
rasos200	20.45	ChederickVANWYK	2018	M
rasos200	20.45	DevinQUINN	2018	M
rasos200	20.45	MoboladeAJOMALE	2018	M
rasos200	20.46	PeterMUSTER	1976	M
rasos200	20.46	LaNorisMARSHALL	1981	M
rasos200	20.46	OlafPRENZLER	1982	M
rasos200	20.46	ChristianHAAS	1983	M
rasos200	20.46	RobertLOUIS	1987	M
rasos200	20.46	ButchREYNOLDS	1987	M
rasos200	20.46	PeterOGILVIE	1992	M
rasos200	20.46	RobertKURNICKI	1993	M
rasos200	20.46	HeberVIERA	2002	M
rasos200	20.46	RikkiFIFTON	2009	M
rasos200	20.46	JustinAUSTIN	2011	M
rasos200	20.46	HarryAIKINESARYEETEY	2011	M
rasos200	20.46	YuichiKOBAYASHI	2013	M
rasos200	20.46	TrevoranoMACKEY	2014	M
rasos200	20.46	Just'NTHYMES	2015	M
rasos200	20.46	StanlyDELCARMEN	2016	M
rasos200	20.46	PavelMASLÁK	2017	M
rasos200	20.46	CliffRESIAS	2018	M
rasos200	20.46	JunYAMASHITA	2018	M
rasos200	20.46	StevenMÜLLER	2018	M
rasos200	20.46	NathonALLEN	2018	M
rasos200	20.46	LiemarvinBONEVACIA	2018	M
rasos200	20.46	AntonioCésarRODRÍGUES	2018	M
rasos200	20.47	RogerBAMBUCK	1968	M
rasos200	20.47	CameronSHARP	1982	M
rasos200	20.47	JeffPATRICK	1983	M
rasos200	20.47	AlvinMCNAIR	1983	M
rasos200	20.47	AugustinYOUNG	1984	M
rasos200	20.47	RonnieDENNIS	1985	M
rasos200	20.47	AleksandrGOREMYKIN	1990	M
rasos200	20.47	RonCLARK	1994	M
rasos200	20.47	DarrenBRAITHWAITE	1995	M
rasos200	20.47	MarcBLUME	1995	M
rasos200	20.47	JohnERTZGAARD	1999	M
rasos200	20.47	TommiHARTONEN	2000	M
rasos200	20.47	LlewellynBREDWOOD	2001	M
rasos200	20.47	MiltonCAMPBELL	2002	M
rasos200	20.47	AdamMILLER	2004	M
rasos200	20.47	MaticOSOVNIKAR	2004	M
rasos200	20.47	KevonPIERRE	2005	M
rasos200	20.47	YhannPLUMMER	2006	M
rasos200	20.47	FranklinNAZARENO	2007	M
rasos200	20.47	EddyDELEPINE	2008	M
rasos200	20.47	MarcusPUGH	2008	M
rasos200	20.47	MichaelLAWRENCE	2008	M
rasos200	20.47	TshegofatsoMESHOE	2009	M
rasos200	20.47	KeenanBROCK	2012	M
rasos200	20.47	PatrickVANLUIJK	2012	M
rasos200	20.47	ManteoMITCHELL	2012	M
rasos200	20.47	PeimengZHANG	2013	M
rasos200	20.47	MickaelMebaZEZE	2017	M
rasos200	20.47	MichaelCAMPBELL	2017	M
rasos200	20.47	AnthonySCHWARTZ	2018	M
rasos200	20.47	RodrigoPEREIRADONASCIMENTO	2018	M
rasos200	20.48	ReggieJONES	1975	M
rasos200	20.48	TonyDARDEN	1978	M
rasos200	20.48	FredTAYLOR	1980	M
rasos200	20.48	DarrellGREEN	1982	M
rasos200	20.48	FredMARTIN	1985	M
rasos200	20.48	ThomasSCHÖNLEBE	1987	M
rasos200	20.48	JohanROSSOUW	1988	M
rasos200	20.48	BrashantCARTER	1994	M
rasos200	20.48	GiorgioMARRAS	1994	M
rasos200	20.48	RoyBAILEY	1997	M
rasos200	20.48	AndreMORRIS	1999	M
rasos200	20.48	MartinLACHKOVICS	1999	M
rasos200	20.48	BrandonCOUTS	2000	M
rasos200	20.48	CaiminDOUGLAS	2001	M
rasos200	20.48	ChristianNSIAH	2002	M
rasos200	20.48	JermaineJOSEPH	2002	M
rasos200	20.48	PanayotisSARRIS	2002	M
rasos200	20.48	GuusHOOGMOED	2007	M
rasos200	20.48	ArnaldoABRANTES	2007	M
rasos200	20.48	XavierBROWN	2008	M
rasos200	20.48	MitsuhiroABIKO	2009	M
rasos200	20.48	BrentGRAY	2009	M
rasos200	20.48	RetoAmaruSCHENKEL	2012	M
rasos200	20.48	SvenKNIPPHALS	2014	M
rasos200	20.48	MikeMOKAMBA	2015	M
rasos200	20.48	?DemishGAYE	2017	M
rasos200	20.48	StevenGAYLE	2017	M
rasos200	20.48	DentariusLOCKE	2017	M
rasos200	20.48	MarioBURKE	2018	M
rasos200	20.48	KahmariMONTGOMERY	2018	M
rasos200	20.48	EmileERASMUS	2018	M
rasos200	20.48	JonaEFOLOKO	2018	M
rasos200	20.49	JochenEIGENHERR	1968	M
rasos200	20.49	BenVAUGHAN	1970	M
rasos200	20.49	ManfredOMMER	1972	M
rasos200	20.49	BillCOLLINS	1979	M
rasos200	20.49	GregoireILLORSON	1980	M
rasos200	20.49	MarianWORONIN	1980	M
rasos200	20.49	DarrenCLARK	1983	M
rasos200	20.49	GregWALKER	1985	M
rasos200	20.49	MikeDEXTER	1986	M
rasos200	20.49	AnthonyWILSON	1992	M
rasos200	20.49	BodeOSAGIOBARE	1994	M
rasos200	20.49	AhamOKEKE	1994	M
rasos200	20.49	IbrahimMuftahISMAILFARAJ	1996	M
rasos200	20.49	AlexMENAL	1996	M
rasos200	20.49	RodrigueNORDIN	1998	M
rasos200	20.49	RolandNÉMETH	1999	M
rasos200	20.49	AntoineBOUSSOMBO	2000	M
rasos200	20.49	FrédéricKRANTZ	2001	M
rasos200	20.49	AmbroseEZENWA	2005	M
rasos200	20.49	TylerCHRISTOPHER	2005	M
rasos200	20.49	KerronCLEMENT	2007	M
rasos200	20.49	AlexNELSON	2008	M
rasos200	20.49	MarcusROWLAND	2009	M
rasos200	20.49	JoelREDHEAD	2009	M
rasos200	20.49	DanielAlfonsoGRUESO	2010	M
rasos200	20.49	TroyFAULKNER	2012	M
rasos200	20.49	EdwardHADNOT	2013	M
rasos200	20.49	JerrellHANCOCK	2013	M
rasos200	20.49	DiondreBATSON	2014	M
rasos200	20.49	KirkWILSON	2014	M
rasos200	20.49	EverettWALKER	2014	M
rasos200	20.49	KevinHARRIS	2015	M
rasos200	20.49	StirleyJONES	2016	M
rasos200	20.49	ArthurDELANEY	2016	M
rasos200	20.49	IhorBODROV	2016	M
rasos200	20.49	EmmanuelDASOR	2016	M
rasos200	20.49	ChadicHINDS	2017	M
rasos200	20.49	MalikMOFFETT	2017	M
rasos200	20.49	JoshDAVIS	2017	M
rasos200	20.49	OmarMCLEOD	2018	M
rasos200	20.5	PhilippeCLERC	1969	M
rasos200	20.5	RayBROOKS	1978	M
rasos200	20.5	StanleyBLALOCK	1983	M
rasos200	20.5	AubreyJONES	1984	M
rasos200	20.5	KeithSTANFORD	1987	M
rasos200	20.5	LeeMCRAE	1987	M
rasos200	20.5	CliveWRIGHT	1987	M
rasos200	20.5	QuincyWATTS	1987	M
rasos200	20.5	HoratioPORTER	1991	M
rasos200	20.5	TerryWILLIAMS	1994	M
rasos200	20.5	AnthonyJARRETT	1995	M
rasos200	20.5	SolomonWARISO	1995	M
rasos200	20.5	SeunOGUNKOYA	1997	M
rasos200	20.5	LlewellynHERBERT	1999	M
rasos200	20.5	ChristieVANWYK	2000	M
rasos200	20.5	SayonCOOPER	2000	M
rasos200	20.5	LeoSETTLE	2000	M
rasos200	20.5	JonathanÅSTRAND	2011	M
rasos200	20.5	RamonMILLER	2012	M
rasos200	20.5	AzizOUHADI	2012	M
rasos200	20.5	MatteoGALVAN	2013	M
rasos200	20.5	JamesHARRINGTON	2015	M
rasos200	20.5	DanNeilTELESFORD	2017	M
rasos200	20.51	CourtneyBROWN	1985	M
rasos200	20.51	JamesLAW	1987	M
rasos200	20.51	AndréPHILLIPS	1988	M
rasos200	20.51	DerrickFLORENCE	1988	M
rasos200	20.51	LuisBARROSO	1988	M
rasos200	20.51	MichaelROSSWESS	1988	M
rasos200	20.51	TonyMILLER	1992	M
rasos200	20.51	BrianIRVIN	1993	M
rasos200	20.51	MarkKEDDELL	1995	M
rasos200	20.51	RyanWITNISH	1996	M
rasos200	20.51	SheldonEDWARDS	1996	M
rasos200	20.51	JeromeDAVIS	1998	M
rasos200	20.51	GlennSMITH	1999	M
rasos200	20.51	MelvinLISTER	2000	M
rasos200	20.51	DavidPATROS	2000	M
rasos200	20.51	MarcinNOWAK	2000	M
rasos200	20.51	RyanSHIELDS	2003	M
rasos200	20.51	OlegSERGEYEV	2004	M
rasos200	20.51	OrlandoREID	2007	M
rasos200	20.51	ChristianKRONE	2007	M
rasos200	20.51	JeremyHALL	2009	M
rasos200	20.51	TerrellWILKS	2011	M
rasos200	20.51	LebogangMOENG	2012	M
rasos200	20.51	ZyeBOEY	2012	M
rasos200	20.51	JamialROLLE	2013	M
rasos200	20.51	SergioRUIZ	2013	M
rasos200	20.51	DavidWINTERS	2014	M
rasos200	20.51	OluwasegunMAKINDE	2014	M
rasos200	20.51	TyreseCOOPER	2017	M
rasos200	20.51	ShaneBRATHWAITE	2017	M
rasos200	20.51	AsaGUEVARA	2018	M
rasos200	20.51	KukyoungKIM	2018	M
rasos200	20.52	BillBRUCKEL	1968	M
rasos200	20.52	JensSMEDEGÅRD	1979	M
rasos200	20.52	MikeROBERSON	1981	M
rasos200	20.52	LarryWHITE	1981	M
rasos200	20.52	SamTURNER	1984	M
rasos200	20.52	GaryROBERSON	1984	M
rasos200	20.52	SergeySOKOLOV	1984	M
rasos200	20.52	MikeMORRIS	1985	M
rasos200	20.52	RobertHACKETT	1987	M
rasos200	20.52	AndreasBERGER	1987	M
rasos200	20.52	EdgardoGUILBE	1988	M
rasos200	20.52	LuciusMILLER	1989	M
rasos200	20.52	EdvinIVANOV	1992	M
rasos200	20.52	CharlesMITCHELL	1993	M
rasos200	20.52	NelsonBOATENG	1993	M
rasos200	20.52	TimMONTGOMERY	1999	M
rasos200	20.52	AnsonHENRY	2002	M
rasos200	20.52	OlusojiAdetokunboFASUBA	2004	M
rasos200	20.52	FernadaBLAKELY	2005	M
rasos200	20.52	JulienRAEBURN	2005	M
rasos200	20.52	CourtneyTHOMAS	2007	M
rasos200	20.52	BlakeHERIOT	2013	M
rasos200	20.52	ParkerBLUTH	2015	M
rasos200	20.52	TinasheSamuelMUTANGA	2016	M
rasos200	20.52	TuboteinTAYLOR	2016	M
rasos200	20.52	AdrianGRIFFITH	2016	M
rasos200	20.52	JoshWASHINGTON	2017	M
rasos200	20.52	ObiIGBOKWE	2018	M
rasos200	20.52	TaymirBURNET	2018	M
rasos200	20.52	DevonALLEN	2018	M
rasos200	20.52	FodéSISSOKO	2018	M
rasos200	20.53	StanleyALLOTEY	1966	M
rasos200	20.53	GregLEWIS	1968	M
rasos200	20.53	CliffWEST	1977	M
rasos200	20.53	BillGREEN	1981	M
rasos200	20.53	CarloSIMIONATO	1983	M
rasos200	20.53	DannieCARTER	1984	M
rasos200	20.53	DaveSMITH	1985	M
rasos200	20.53	AndreyFEDORIV	1986	M
rasos200	20.53	PatrickDRAKE	1989	M
rasos200	20.53	AaronTHIGPEN	1992	M
rasos200	20.53	IgorSTRELTSOV	1995	M
rasos200	20.53	RenwardWELLS	1995	M
rasos200	20.53	JonathanHOWARD	1997	M
rasos200	20.53	JosephLOUA	1997	M
rasos200	20.53	CharlesLEE	1999	M
rasos200	20.53	EarvinPARKER	2003	M
rasos200	20.53	HisashiMIYAZAKI	2003	M
rasos200	20.53	JoshuaROSS	2007	M
rasos200	20.53	DanielSCHNELTING	2008	M
rasos200	20.53	PhilippeDEROSIER	2009	M
rasos200	20.53	JoshSCOTT	2010	M
rasos200	20.53	DaveonCOLLINS	2013	M
rasos200	20.53	NilDEOLIVEIRA	2013	M
rasos200	20.53	OmarJOHNSON	2014	M
rasos200	20.53	CeolamarWAYS	2014	M
rasos200	20.53	BanuveTABAKAUCORO	2015	M
rasos200	20.53	SoufianeBOUHADA	2016	M
rasos200	20.53	AntonioINFANTINO	2016	M
rasos200	20.53	MicahLARKINS	2018	M
rasos200	20.53	CharlesDOBSON	2018	M
rasos200	20.54	EdPRESTON	1976	M
rasos200	20.54	ElliotTABRON	1982	M
rasos200	20.54	ClaudeMAGEE	1984	M
rasos200	20.54	AnthonyDEES	1984	M
rasos200	20.54	AdeMAFE	1985	M
rasos200	20.54	ThomasSCHRÖDER	1986	M
rasos200	20.54	SimeonKIPKEMBOI	1987	M
rasos200	20.54	PercyKNOX	1990	M
rasos200	20.54	ClydeRUDOLPH	1994	M
rasos200	20.54	TimHARDEN	1994	M
rasos200	20.54	BryanKRILL	1996	M
rasos200	20.54	LeonardMYLESMILLS	1998	M
rasos200	20.54	MichaelMARTIN	1999	M
rasos200	20.54	ChadBULLETT	1999	M
rasos200	20.54	PaulBRIZZEL	2000	M
rasos200	20.54	AaronEGBELE	2002	M
rasos200	20.54	BrunoNascimentoPACHECO	2002	M
rasos200	20.54	JabariFIELDS	2004	M
rasos200	20.54	YaozuYANG	2006	M
rasos200	20.54	MichaelCOOLEY	2006	M
rasos200	20.54	PaulvinceOBUON	2007	M
rasos200	20.54	MarcoCRIBARI	2007	M
rasos200	20.54	JoelBROWN	2009	M
rasos200	20.54	MatthewDAVIES	2010	M
rasos200	20.54	ChrisLAWSON	2010	M
rasos200	20.54	AntonioSALES	2010	M
rasos200	20.54	DarrionBENT	2010	M
rasos200	20.54	LaShawnBUTLER	2011	M
rasos200	20.54	RamoneMCKENZIE	2012	M
rasos200	20.54	NoahAKWU	2012	M
rasos200	20.54	JeffersonLIBERATO	2014	M
rasos200	20.54	PierreVINCENT	2014	M
rasos200	20.54	JavonFRANCIS	2016	M
rasos200	20.54	ChavaughnWALSH	2017	M
rasos200	20.54	KalonBARNES	2017	M
rasos200	20.55	ChuckSMITH	1972	M
rasos200	20.55	OtisMELVIN	1979	M
rasos200	20.55	PeterHARGRAVES	1996	M
rasos200	20.55	ZhouWEI	1997	M
rasos200	20.55	ThierryLUBIN	1998	M
rasos200	20.55	GenoWHITE	2001	M
rasos200	20.55	LansfordDAVIS	2002	M
rasos200	20.55	HamedHamadanALBISHI	2003	M
rasos200	20.55	JohnWOODS	2004	M
rasos200	20.55	BasílioEmilioDEMORAESJÚNIOR	2005	M
rasos200	20.55	JosephObinnaMETU	2008	M
rasos200	20.55	OralTHOMPSON	2010	M
rasos200	20.55	TorrinLAWRENCE	2011	M
rasos200	20.55	DeunWHITE	2011	M
rasos200	20.55	DavonteSTEWART	2012	M
rasos200	20.55	LuguelínSANTOS	2013	M
rasos200	20.55	MarvinBRACY	2014	M
rasos200	20.55	RonnieBAKER	2018	M
